n_arrived,n_completed,n_censored,completion_ratio,mean_total_delay_us,mean_queue_delay_us,mean_access_delay_us,p95_total_delay_us,mean_attempts,final_backlog,stable,packet_conservation_ok,variant,lambda_per_node,M,Tp_us,q,run,collision_channel_time_us,mean_batch_size
386,78,308,0.202072538860104,1768.73076923077,0,1768.73076923077,3043.8,1.29487179487179,308,0,1,baseline,5,6,1188,0.75,2,6558156,1
360,0,360,0,NaN,NaN,NaN,NaN,NaN,366,0,1,baseline,5,6,1188,0.75,3,7007616,1
453,453,0,1,1947.09933774834,1.33112582781457,1945.76821192053,4326.3,1.19205298013245,0,1,1,fast_first,5,6,1188,0.35,1,9702,1
386,386,0,1,1833.76165803109,15.6450777202073,1818.11658031088,3600,1.14766839378238,0,1,1,fast_first,5,6,1188,0.35,2,5544,1
360,360,0,1,1810.6,13.525,1797.075,3442.5,1.12222222222222,0,1,1,fast_first,5,6,1188,0.35,3,5346,1
453,453,0,1,2243.42715556768,17.6208362600938,2225.80631930759,6368.14996656821,1.53200883002208,0,1,1,unslotted,5,6,1188,0.4,1,32005.1363499574,1
386,386,0,1,1827.92414312502,2.23950509796308,1825.68463802706,4308.72656372809,1.26683937823834,0,1,1,unslotted,5,6,1188,0.4,2,12865.9464495275,1
360,360,0,1,2016.50955071726,39.9840222458287,1976.52552847143,4872.35940452327,1.39444444444444,0,1,1,unslotted,5,6,1188,0.4,3,29907.5427495742,1
453,453,0,1,2071.23178807947,2.66225165562914,2068.56953642384,3942.9,1.23841059602649,0,1,1,batch_clear,5,6,1188,0.6,1,12276,1.00204498977505
386,386,0,1,1947.63730569948,5.40932642487047,1942.22797927461,3445.2,1.16580310880829,0,1,1,batch_clear,5,6,1188,0.6,2,5742,1.00245098039216
360,360,0,1,1993.2,17.375,1975.825,3388.5,1.27777777777778,0,1,1,batch_clear,5,6,1188,0.6,3,11088,1.00497512437811
