protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sb_cb,fixed_packet,15,15,1,190,0.1,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,656.045454545455,1981.59038408252,0,0,656.045454545455,1981.59038408252,656.045454545455,1981.59038408252,442.5,95.2965355213102,2026.25,15088.6181242075,3028.125,19210.1932855041,442.5,95.2965355213102,2026.25,15088.6181242075,3028.125,19210.1932855041,0,0,23.1818181818182,86.633214110282,65.8434343434343,265.996053694162,84.3787878787879,550.024650473502,102.641414141414,1078.93646580457,190,0,190,0,0,0,500,635.310236808734,500,635.310236808734,500,635.310236808734,500,635.310236808734,NaN,NaN,0.095,0.12070894499366,0.320225,0.574002798956692,0.219525,0.646428165952887,0.1007,0.0724253669961957,6.82868286828683,13.8765632282256,1,0,1.76870448126012e-16,3.1703999461958e-16,0.560822457522778,0.209240936156533,92.5,108.002740257485,25,254.124094723494,1.54545454545455,5.77554760735213,1020,8767.28126796054,895,7433.1297706622,1020,8767.28126796054,865,7814.31591274744,990,9148.46741004578,4.7383549,0
s7_clean,fixed_packet,15,15,1,190,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,496.366666666667,190.169530884748,0,0,496.366666666667,190.169530884748,496.366666666667,190.169530884748,420.5,108.002740257485,903.625,1107.02808763922,1233.025,3392.23900944024,420.5,108.002740257485,903.625,1107.02808763922,1233.025,3392.23900944024,3.83030303030303,1.30912412433315,36,0,36.5818181818182,5.31350379876396,67.9545454545455,183.546902961651,0,0,162,0,190,0,0,0,500,635.310236808734,500,635.310236808734,500,635.310236808734,500,635.310236808734,NaN,NaN,0.095,0.12070894499366,0.247435,0.220262059101588,0.152435,0.0995531141079288,0.095,0.12070894499366,1.04410441044104,59.1660058522146,1,0,6.03119852577769e-17,7.66336432730463e-16,0.560822457522778,0.209240936156533,68,152.474456834096,0,0,1,0,126,1600.98179675801,63,800.490898379006,126,1600.98179675801,0,0,0,0,1.4322283,0
s7_busy,fixed_packet,15,15,1,190,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,2770.06666666667,4220.15413304149,59.3535353535354,608.177997604418,2710.71313131313,3611.97613543707,2770.06666666667,4220.15413304149,2046,5120.6005086784,7765.5,1953.57897818686,9235.875,2895.42640425583,2046,5120.6005086784,7765.5,1953.57897818686,9235.875,2895.42640425583,4.03131313131313,0.166849153101281,81.7818181818182,83.6299293544589,85.3727272727273,187.705297238944,1981.50909090909,2964.4730759017,206.018181818182,376.334682095065,162,0,190,0,0,0,500,635.310236808734,495,825.903307851355,500,635.310236808734,495,825.903307851355,NaN,NaN,0.09405,0.156921628491758,1.390465,4.62512205499127,1.296415,4.46820042649951,0.09405,0.156921628491758,5.86858685868587,136.783266106795,1,0,0.0481483518740011,0.262274736933815,0.552228324668791,0.417351840539832,158,571.779213127861,64.5,196.946173410708,2.27171717171717,2.32305359317941,18963,47228.9630043613,8410.5,20412.5179086646,18963,47228.9630043613,6489,11206.8725773061,14647.5,25215.4632989387,10.8535596,0
sf_cf,fixed_packet,15,15,2,380,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,2282.33333333333,1681.45442675378,82.469696969697,510.750926743507,2199.86363636364,1170.70350001028,2282.33333333333,1681.45442675378,1905,1461.21354466009,5813.75,7877.84693642831,6843.125,11713.532491161,1905,1461.21354466009,5813.75,7877.84693642831,6843.125,11713.532491161,172.045454545455,102.227192650133,0,0,1591.39393939394,1346.0876290202,0,0,56.4242424242424,73.1569363597937,0,0,380,0,0,0,500,635.310236808734,515,825.903307851355,1000,1270.62047361747,1030,1651.80661570271,NaN,NaN,0.1972,0.332902564087777,1.24615,2.26106913280229,1.01475,1.78331583472212,0.2314,0.477753298080169,7.75877587758776,150.126115364704,1,0,0.0934381231866489,0.968376513576044,0.55446106705119,0.274026207044575,81.5,247.770992355407,7.5,19.059307104262,1.14848484848485,0.192518253578404,2470,16899.2522991123,2470,16899.2522991123,5890,45869.3990975906,1520,4828.35779974638,3420,14485.0733992392,0.1641458,0
sf_cb,fixed_packet,15,15,2,380,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,1953.76767676768,8.59914865983528,22.8333333333333,2.11770078936244,1930.93434343434,10.7168494491987,1953.76767676768,8.59914865983528,1695,635.310236808735,4488.75,1413.56527689943,6184.625,2228.35065560662,1695,635.310236808735,4488.75,1413.56527689943,6184.625,2228.35065560662,141.09595959596,5.83972035854492,0,0,950.767676767677,97.5425818130581,240.282828282828,370.661810889621,28.7878787878788,277.996358167216,190,0,380,0,0,0,500,635.310236808734,500,762.372284170481,1000,1270.62047361747,1000,1524.74456834096,NaN,NaN,0.19,0.289701467984783,0.98315,1.37544666269091,0.79315,1.08574519470613,0.19,0.289701467984783,5.26252625262527,243.907284434581,1,0,0.0105086593000612,0.0667192081312867,0.557124183006536,0.245819385745601,75,88.9434331532229,7,63.5310236808735,1.15151515151515,1.46313872719587,855,3621.26834980979,855,3621.26834980979,1710,7242.53669961958,665,6035.44724968298,1330,12070.894499366,0.1776582,0
sb_cf,fixed_packet,15,15,2,380,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5570009,0
sb_cb,fixed_packet,15,15,2,380,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,848.020202020202,371.046847396778,5.18181818181818,65.8412427238143,842.838383838384,436.888090120592,848.020202020202,371.046847396778,602.5,31.7655118404367,2279.375,4010.39586985514,3218.125,11014.6912306714,602.5,31.7655118404367,2279.375,4010.39586985514,3218.125,11014.6912306714,0,0,21.2727272727273,34.6532856441128,31.2474747474747,63.2101599249095,135.469696969697,27.9151467688685,84.8484848484848,311.109497782702,190,0,380,0,0,0,500,635.310236808734,495,698.841260489608,1000,1270.62047361747,990,1397.68252097922,NaN,NaN,0.189725,0.244912096289767,0.422275,0.356726697968104,0.22495,0.0635310236808732,0.197325,0.293195674287231,10.3150315031503,116.425890381871,1,0,0.000697615423642814,0.00886404439991885,0.557533927056828,0.25102567753804,98,190.59307104262,20,88.9434331532229,1.41818181818182,2.31021904294085,2070,15120.3836360479,1862.5,14453.3078873987,2070,15120.3836360479,982.5,3271.84771956498,1110,2922.42708932018,5.415118,0
s7_clean,fixed_packet,15,15,2,380,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,741.793939393939,314.343804442819,0,0,741.793939393939,314.343804442819,741.793939393939,314.343804442819,621.5,6.35310236808735,1299.625,1920.2251907544,2087.925,7637.38201179621,621.5,6.35310236808735,1299.625,1920.2251907544,2087.925,7637.38201179621,3.83030303030303,1.30912412433315,36,0,32.0636363636364,14.4388690183804,127.9,298.595811300105,0,0,162,0,380,0,0,0,500,635.310236808734,495,698.841260489608,1000,1270.62047361747,990,1397.68252097922,NaN,NaN,0.189735,0.244785034242405,0.369395,0.317464525333325,0.17966,0.0726794910909195,0.189735,0.244785034242405,2.55625562556255,88.1390499551032,1,0,0.00076943178188791,0.0097765577511875,0.557533927056828,0.25102567753804,67,139.768252097922,0,0,1,0,63,800.490898379006,31.5,400.245449189503,63,800.490898379006,0,0,0,0,1.5606139,0
s7_busy,fixed_packet,15,15,2,380,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,3720.6303030303,232.485043021281,190.168686868687,1291.11725034845,3530.46161616162,1058.63220732717,3720.6303030303,232.485043021281,2990,3964.3358776865,9246.75,9037.28811860425,16628.225,57670.6044014313,2990,3964.3358776865,9246.75,9037.28811860425,16628.225,57670.6044014313,4.10707070707071,0.898418516699224,71.6363636363636,45.2802932416407,72.2909090909091,36.9635046870537,2680.06363636364,771.728671294392,160.363636363636,203.761319587383,162,0,380,0,0,0,500,635.310236808734,500,508.248189446987,1000,1270.62047361747,1000,1016.49637889397,NaN,NaN,0.19048,0.198852104121134,1.90082,1.98801279302189,1.71034,1.78916068890076,0.19048,0.198852104121134,11.2151215121512,589.906426905393,1,0,0.0226580722266859,0.2825247971068,0.547535758706468,0.0445467843284732,140,279.536504195843,49,0,1.98989898989899,1.25778592337891,14742,25615.7087481282,6394.5,10806.6271281166,14742,25615.7087481282,5071.5,2801.71814432652,11592,4802.94539027404,9.9131482,0
sf_cf,fixed_packet,15,15,3,570,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,5451.30303030303,11308.9072517026,124.909090909091,494.386875189343,5326.39393939394,11803.294126892,5451.30303030303,11308.9072517026,3057.5,2064.75826962839,18503.75,78000.2143241924,30522.75,163620.974938905,3057.5,2064.75826962839,18503.75,78000.2143241924,30522.75,163620.974938905,279.878787878788,40.8138697586215,0,0,3995.75757575758,7974.10606321751,0,0,480.757575757576,3870.00193343309,0,0,570,0,0,0,500,635.310236808734,490,1143.55842625572,1500,1905.9307104262,1470,3430.67527876717,NaN,NaN,0.2793,0.651828302965762,2.51745,0.865927852770304,2.0447,1.30873908782599,0.47275,0.442811235055688,85.5385538553856,771.064197401349,1,0,0.0974046081829098,0.859739450048881,0.563515037593985,0.472661262648303,118,0,39.5,285.889606563931,1.84343434343434,6.7894770761984,12540,14485.0733992392,12540,14485.0733992392,29640,72425.3669961957,7820,34815.0009771187,19345,109463.953802145,0.150678,0
sf_cb,fixed_packet,15,15,3,570,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,2202.30303030303,2934.7482575492,26.5555555555556,120.003044730539,2175.74747474747,2814.74521281866,2202.30303030303,2934.7482575492,1680,1715.33763938358,5690.625,16033.6421014604,8240,2160.0548051497,1680,1715.33763938358,5690.625,16033.6421014604,8240,2160.0548051497,207.808080808081,342.040763857632,0,0,786.10101010101,546.238458153127,385.757575757576,1682.60953627525,36.0808080808081,243.856454532646,190,0,570,0,0,0,500,635.310236808734,515,825.903307851355,1500,1905.9307104262,1545,2477.70992355406,NaN,NaN,0.29575,0.498718535894857,1.22175,4.0513733801293,0.926,3.55265484423444,0.29575,0.498718535894857,21.4941494149415,208.300938129189,1,0,0.0744058225010307,0.723067585873533,0.572534562211982,0.358057336229071,99,444.717165766114,10,76.2372284170482,1.18989898989899,1.28345502385603,2755,25348.8784486685,2755,25348.8784486685,6270,60354.4724968298,1045,8449.62614955617,2280,19313.4311989855,0.2354402,0
sb_cf,fixed_packet,15,15,3,570,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1588081,0
sb_cb,fixed_packet,15,15,3,570,0.1,0.5,50,63.5310236808735,22.5,285.889606563931,27.5,349.420630244804,33,419.304756293765,NaN,NaN,NaN,NaN,NaN,NaN,1434.44444444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,830,NaN,6120,NaN,7660,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,635.310236808734,230,2668.30299459669,1500,1905.9307104262,690,8004.90898379006,NaN,NaN,0.1327,1.54126263449799,18.462225,226.414721089963,18.171325,226.09071286919,0.2909,0.324008220772455,307.734773477348,3691.47079811962,0.5,6.35310236808735,NaN,NaN,0.293888888888889,3.09890215510038,9152.5,115035.624578958,21.5,273.183401827756,1.95555555555556,NaN,202185,2544862.21558475,90862.5,1133615.82104967,202185,2544862.21558475,41310,503991.610860369,82090,1018910.55779385,133.2021054,0
s7_clean,fixed_packet,15,15,3,570,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,1083.71212121212,200.48850927655,6.13636363636364,77.9698926992538,1077.57575757576,122.518616577296,1083.71212121212,200.48850927655,839.5,158.827559202184,2246.5,2150.52515159757,3754.125,370.068212941117,839.5,158.827559202184,2246.5,2150.52515159757,3754.125,370.068212941117,3.91212121212121,0.269525555009764,38.1090909090909,6.46861332023438,36.5545454545455,9.58740902820458,257.509090909091,77.6233598428127,9.49090909090909,29.1087599410547,162,0,570,0,0,0,500,635.310236808734,490,635.310236808734,1500,1905.9307104262,1470,1905.9307104262,NaN,NaN,0.28158,0.3564090428497,0.539225,0.783019866866766,0.257645,0.426610824017065,0.28158,0.3564090428497,10.8910891089109,208.072203570482,1,0,0.00632973419565167,0.00141218323352302,0.549273504273504,0.146067054445769,71,165.180661570271,3,12.7062047361747,1.05858585858586,0.179683703339844,315,2401.47269513702,157.5,1200.73634756851,315,2401.47269513702,94.5,400.245449189503,189,800.490898379006,1.9574204,0
s7_busy,fixed_packet,15,15,3,570,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,5472.06666666667,1178.28871920127,328.718181818182,2268.28856731148,5143.34848484848,1089.99984811021,5472.06666666667,1178.28871920127,4084.5,5990.97553310637,14547.875,18085.6941663527,18734.85,56379.3363451175,4084.5,5990.97553310637,14547.875,18085.6941663527,18734.85,56379.3363451175,4.03030303030303,1.30912412433315,73.4181818181818,42.9700741986999,73.5727272727273,28.3001832760254,4091.94545454545,824.055132617004,168.381818181818,193.365333894149,162,0,570,0,0,0,500,635.310236808734,525,571.779213127861,1500,1905.9307104262,1575,1715.33763938358,NaN,NaN,0.300345,0.31200085729677,3.1906,6.56161118780798,2.890255,6.24961033051121,0.300345,0.31200085729677,26.2946294629463,396.47323509216,1,0,0.134577782513468,0.505534938570613,0.57705525606469,0.427678521948738,163.5,336.714425508629,51.5,6.35310236808735,2.03939393939394,1.19361317218611,13419,24014.7269513702,5796,12007.3634756851,13419,24014.7269513702,4199,8525.86337797322,9579.5,14453.3078873987,7.0876754,0
sf_cf,fixed_packet,15,15,4,760,0.2,0.5,50,63.5310236808735,27,228.711685251145,23,292.242708932018,25.5,324.008220772455,NaN,NaN,NaN,NaN,NaN,NaN,18218.7777777778,118620.892015348,NaN,NaN,NaN,NaN,NaN,NaN,12005,79922.0277905388,45054.375,282784.527781528,56432.5,138211.74201774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,635.310236808734,315,1334.15149729834,2000,2541.24094723494,1260,5336.60598919337,NaN,NaN,0.2416,1.04190878836632,15.59615,151.680954348322,13.39995,132.522538847118,2.1962,19.1584155012042,292.793279327933,2789.79916769656,0.581818181818182,5.31350379876396,NaN,NaN,0.407510080645161,0.65900628394777,710.5,7617.36973933673,53,0,4.53333333333333,29.9301711563226,105640,1100865.57834218,105640,1100865.57834218,506540,5905081.58908983,48480,403549.062420908,195460,2020032.42895705,0.1899271,0
sf_cb,fixed_packet,15,15,4,760,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,3067.85858585859,5939.05977739139,224.838383838384,1062.44406874802,2843.0202020202,4876.61570864337,3067.85858585859,5939.05977739139,2185,8703.75024427967,8985,18884.5967891396,13283.625,46.0599921686679,2185,8703.75024427967,8985,18884.5967891396,13283.625,46.0599921686679,300.666666666667,309.184315246918,0,0,884.747474747475,3462.76165436357,668.646464646465,985.180076311888,38.959595959596,119.489662720996,190,0,760,0,0,0,500,635.310236808734,525,571.779213127861,2000,2541.24094723494,2100,2287.11685251144,NaN,NaN,0.3962,0.477753298080169,1.7238,4.55898625933948,1.3276,4.08123296125931,0.3962,0.477753298080169,11.3471347134714,280.962282945117,1,0,0.104534990602406,0.485067397499882,0.553994440810988,0.385735943977363,104.5,82.5903307851355,10.5,44.4717165766114,1.2050505050505,0.628892961689456,3325,6035.44724968298,3325,6035.44724968298,7315,8449.62614955617,1615,3621.26834980979,3230,7242.53669961958,0.151488,0
sb_cf,fixed_packet,15,15,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1503928,0
sb_cb,fixed_packet,15,15,4,760,0.2,0.5,50,63.5310236808735,28,216.00548051497,22,279.536504195843,24.5,311.30201603628,NaN,NaN,NaN,NaN,NaN,NaN,8970.83838383838,92242.1692555376,NaN,NaN,NaN,NaN,NaN,NaN,3980,37928.0211374815,50227.875,556838.304633711,53672.5,560820.111542911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,635.310236808734,305,1715.33763938358,2000,2541.24094723494,1220,6861.35055753434,NaN,NaN,0.2334,1.3239865335094,12.048675,143.364425693377,11.651,142.794234755842,0.397675,0.570190937535839,306.684668466847,3704.81364737753,0.6,5.08248189446988,NaN,NaN,0.402685185185185,1.71651413982212,7165.5,89750.27715397,206.5,2039.34586015604,18.1929292929293,205.468314769112,169030,2117743.14337824,81325,1008555.00093387,169030,2117743.14337824,33265,397894.801313311,58730,716248.760978168,154.9268827,0
s7_clean,fixed_packet,15,15,4,760,0.1,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,1646.01212121212,1439.34347105358,10.8181818181818,137.458033054981,1635.19393939394,1301.8854379986,1646.01212121212,1439.34347105358,1216,1334.15149729834,3664.375,189.004795450599,6817.32500000001,28986.9825197538,1216,1334.15149729834,3664.375,189.004795450599,6817.32500000001,28986.9825197538,3.89393939393939,0.500547459303851,37.3090909090909,16.6335771091741,109.090909090909,67.2273741495788,557.009090909091,1143.67393720787,5.89090909090909,74.8510969912837,162,0,760,0,0,0,500,635.310236808734,495,698.841260489608,2000,2541.24094723494,1980,2795.36504195843,NaN,NaN,0.377345,0.507549348186498,0.824045,1.76508243092571,0.4467,1.25753308273921,0.377345,0.507549348186498,15.0435043504351,296.668722642999,1,0,0.00577145763947672,0.0119768257338722,0.56662510936133,0.366540101192931,69,165.180661570271,2,25.4124094723494,1.03636363636364,0.462043808588171,189,2401.47269513702,94.5,1200.73634756851,189,2401.47269513702,63,800.490898379006,126,1600.98179675801,2.9459235,0
s7_busy,fixed_packet,15,15,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8914443,0
sf_cf,fixed_packet,15,15,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0625641,0
sf_cb,fixed_packet,15,15,5,950,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,4864.0303030303,21304.4549774934,568.20202020202,6734.03181916782,4295.82828282828,14570.4231583256,4864.0303030303,21304.4549774934,3235,9084.93638636491,14330,94613.5770167408,17969.25,115299.278327233,3235,9084.93638636491,14330,94613.5770167408,17969.25,115299.278327233,326.555555555556,134.121049992955,0,0,1141.72727272727,3884.63332070505,1575.65656565657,9827.41511766562,111.888888888889,992.495769947868,190,0,950,0,0,0,500,635.310236808734,525,1080.02740257485,2500,3176.55118404367,2625,5400.13701287424,NaN,NaN,0.49865,1.11369884512571,3.1611,22.3540259923521,2.66245,21.2403271472264,0.49865,1.11369884512571,9.78697869786979,350.802568203659,1,0,0.1460325279578,1.56093248562815,0.571073279585373,0.571605431174228,160,1219.79565467277,31.5,298.595811300105,1.58888888888889,5.22366194709404,6840,77253.7247959422,6840,77253.7247959422,17860,207619.385389095,3965,40723.3861794399,9450,100760.203557865,0.186125,0
sb_cf,fixed_packet,15,15,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9373107,0
sb_cb,fixed_packet,15,15,5,950,0.05,0.5,50,63.5310236808735,22.5,285.889606563931,27.5,349.420630244804,35,444.717165766114,NaN,NaN,NaN,NaN,NaN,NaN,2024.44444444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1375,NaN,5610,NaN,6920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,635.310236808734,220,2795.36504195843,2500,3176.55118404367,1100,13976.8252097922,NaN,NaN,0.2102,2.67084423554392,20.4494,248.349124670903,20.093675,249.170898462215,0.355725,0.821773791312099,294.875487548755,3854.86351788933,0.5,6.35310236808735,NaN,NaN,0.537777777777778,NaN,7609.5,95785.7244036529,6.5,82.5903307851355,1.28888888888889,NaN,177765,2255160.74759997,87822.5,1112396.45914025,177765,2255160.74759997,39615,500370.342510559,74740,946612.252845015,84.4622777,0
s7_clean,fixed_packet,15,15,5,950,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,2131.16666666667,3629.31561280937,107.471717171717,1280.56725005235,2023.69494949495,2348.74836275701,2131.16666666667,3629.31561280937,1548,3710.21178296301,5297.625,3794.39038934017,6250.05,8424.84905032065,1548,3710.21178296301,5297.625,3794.39038934017,6250.05,8424.84905032065,3.91313131313131,1.66849153101284,41.1272727272727,34.6532856441128,42.1636363636364,63.0689798722853,801.418181818182,2096.75480337312,23.0727272727273,155.939785398508,162,0,950,0,0,0,500,635.310236808734,515,952.965355213102,2500,3176.55118404367,2575,4764.82677606551,NaN,NaN,0.4866,0.832383472266804,1.24886,5.39734164783229,0.76226,4.56495817556548,0.4866,0.832383472266804,14.7074707470747,303.988228521623,1,0,0.10677869580492,1.25791839551329,0.557051140544518,0.244891293268768,89,381.186142085241,7.5,57.1779213127861,1.14242424242424,0.962591267892023,1449,16009.8179675801,661.5,7604.66353460056,1449,16009.8179675801,315,3201.96359351602,693,6403.92718703205,2.6137388,0
s7_busy,fixed_packet,15,15,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0750993,0
