protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sf_cb,fixed_packet,15,15,4,760,0.05,1,38,NaN,38,NaN,0,NaN,0,NaN,10404.4736842105,NaN,654.078947368421,NaN,9750.3947368421,NaN,10404.4736842105,NaN,7712.5,NaN,23068,NaN,55640,NaN,7712.5,NaN,23068,NaN,55640,NaN,235.394736842105,NaN,0,NaN,4350,NaN,4140,NaN,75,NaN,190,NaN,760,NaN,0,NaN,760,NaN,680,NaN,3040,NaN,2720,NaN,NaN,NaN,0.5042,NaN,7.2932,NaN,6.789,NaN,0.5042,NaN,159.423769507803,NaN,1,NaN,0.0842154335545443,NaN,0.4515625,NaN,57,NaN,15,NaN,1.39473684210526,NaN,1140,NaN,1140,NaN,2850,NaN,1140,NaN,2850,NaN,0.0418856,0
sb_cf,fixed_packet,15,15,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2985406,0
sb_cb,fixed_packet,15,15,4,760,0.05,0,38,NaN,12,NaN,26,NaN,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1737.5,NaN,86256,NaN,89190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,760,NaN,220,NaN,3040,NaN,880,NaN,NaN,NaN,0.1672,NaN,13.935,NaN,13.3878,NaN,0.5472,NaN,770.996398559424,NaN,0.315789473684211,NaN,NaN,NaN,0.177941176470588,NaN,4958,NaN,154,NaN,13.8333333333333,NaN,153080,NaN,98725,NaN,153080,NaN,26255,NaN,36800,NaN,42.2383523,0
s7_clean,fixed_packet,15,15,4,760,0.025,1,38,NaN,38,NaN,0,NaN,0,NaN,3148.42105263158,NaN,258,NaN,2890.42105263158,NaN,3148.42105263158,NaN,2561.5,NaN,9096.4,NaN,10039,NaN,2561.5,NaN,9096.4,NaN,10039,NaN,2.86842105263158,NaN,36,NaN,331.578947368421,NaN,1597.97368421053,NaN,0,NaN,162,NaN,760,NaN,0,NaN,760,NaN,800,NaN,3040,NaN,3200,NaN,NaN,NaN,0.607,NaN,2.44442,NaN,1.83742,NaN,0.607,NaN,-56.0864345738295,NaN,1,NaN,0.0211174839021118,NaN,0.512820512820513,NaN,42,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.6638732,0
s7_busy,fixed_packet,15,15,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.417498,0
sf_cf,fixed_packet,15,15,5,950,0.05,0,38,NaN,36,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57185.5555555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56127.5,NaN,122949.5,NaN,136770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,760,NaN,260,NaN,3800,NaN,1300,NaN,NaN,NaN,0.247,NaN,19.5448,NaN,18.8138,NaN,0.731,NaN,490.948379351741,NaN,0.947368421052632,NaN,NaN,NaN,0.281666666666667,NaN,94,NaN,50,NaN,2.38888888888889,NaN,21850,NaN,21850,NaN,51300,NaN,9400,NaN,24200,NaN,0.0857382,0
sf_cb,fixed_packet,15,15,5,950,0.05,1,38,NaN,38,NaN,0,NaN,0,NaN,15484.4736842105,NaN,2135.26315789474,NaN,13349.2105263158,NaN,15484.4736842105,NaN,13567.5,NaN,43535,NaN,44200,NaN,13567.5,NaN,43535,NaN,44200,NaN,314.210526315789,NaN,0,NaN,5155,NaN,6625,NaN,115,NaN,190,NaN,950,NaN,0,NaN,760,NaN,620,NaN,3800,NaN,3100,NaN,NaN,NaN,0.6022,NaN,10.1112,NaN,9.509,NaN,0.6022,NaN,188.043217286915,NaN,1,NaN,0.163877680196218,NaN,0.49030612244898,NaN,65,NaN,23,NaN,1.60526315789474,NaN,1900,NaN,1900,NaN,4370,NaN,1900,NaN,4370,NaN,0.0830132,0
sb_cf,fixed_packet,15,15,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3002749,0
sb_cb,fixed_packet,15,15,5,950,0.05,0,38,NaN,12,NaN,26,NaN,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12306.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1810,NaN,68073.5,NaN,69750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,760,NaN,240,NaN,3800,NaN,1200,NaN,NaN,NaN,0.2196,NaN,13.5964,NaN,13.1277,NaN,0.4687,NaN,758.991596638656,NaN,0.315789473684211,NaN,NaN,NaN,0.225,NaN,5053,NaN,105,NaN,9.75,NaN,150670,NaN,95115,NaN,150670,NaN,21935,NaN,32430,NaN,38.2787128,0
s7_clean,fixed_packet,15,15,5,950,0.025,1,38,NaN,38,NaN,0,NaN,0,NaN,5258.26315789474,NaN,137.552631578947,NaN,5120.71052631579,NaN,5258.26315789474,NaN,3961,NaN,12384.6,NaN,13337,NaN,3961,NaN,12384.6,NaN,13337,NaN,2.76315789473684,NaN,41.6842105263158,NaN,381.789473684211,NaN,3556.89473684211,NaN,25.5789473684211,NaN,162,NaN,950,NaN,0,NaN,760,NaN,780,NaN,3800,NaN,3900,NaN,NaN,NaN,0.7364,NaN,4.11662,NaN,3.38022,NaN,0.7364,NaN,22.280912364946,NaN,1,NaN,0.0292327200470288,NaN,0.507,NaN,48,NaN,6,NaN,1.15789473684211,NaN,378,NaN,189,NaN,378,NaN,189,NaN,378,NaN,0.8620682,0
s7_busy,fixed_packet,15,15,5,950,0.05,1,38,NaN,38,NaN,0,NaN,0,NaN,34676.8947368421,NaN,12427,NaN,22249.8947368421,NaN,34676.8947368421,NaN,25904.5,NaN,102459.8,NaN,104775,NaN,25904.5,NaN,102459.8,NaN,104775,NaN,3.05263157894737,NaN,103.263157894737,NaN,400.026315789474,NaN,20328.8684210526,NaN,302.684210526316,NaN,162,NaN,950,NaN,0,NaN,760,NaN,380,NaN,3800,NaN,1900,NaN,NaN,NaN,0.36408,NaN,16.00188,NaN,15.6378,NaN,0.36408,NaN,412.004801920768,NaN,1,NaN,0.646958982319578,NaN,0.334259259259259,NaN,125,NaN,71,NaN,2.86842105263158,NaN,12537,NaN,5292,NaN,12537,NaN,2583,NaN,6489,NaN,2.5315335,0
sf_cf,fixed_packet,15,15,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0178171,0
sf_cb,fixed_packet,15,15,6,1140,0.05,1,38,NaN,38,NaN,0,NaN,0,NaN,20149.4736842105,NaN,4455.65789473684,NaN,15693.8157894737,NaN,20149.4736842105,NaN,16622.5,NaN,50323,NaN,74800,NaN,16622.5,NaN,50323,NaN,74800,NaN,308.815789473684,NaN,0,NaN,6175,NaN,7800,NaN,80,NaN,190,NaN,1140,NaN,0,NaN,760,NaN,500,NaN,4560,NaN,3000,NaN,NaN,NaN,0.5908,NaN,10.953,NaN,10.3622,NaN,0.5908,NaN,269.195678271309,NaN,1,NaN,0.398119236738793,NaN,0.332446808510638,NaN,58,NaN,16,NaN,1.42105263157895,NaN,1330,NaN,1330,NaN,3040,NaN,1140,NaN,2470,NaN,0.0427005,0
sb_cf,fixed_packet,15,15,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0980744,0
sb_cb,fixed_packet,15,15,6,1140,0.05,0,38,NaN,11,NaN,27,NaN,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10757.7272727273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4840,NaN,42750.75,NaN,43025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,760,NaN,220,NaN,4560,NaN,1320,NaN,NaN,NaN,0.2431,NaN,14.2662,NaN,13.7643,NaN,0.5019,NaN,800.192076830733,NaN,0.289473684210526,NaN,NaN,NaN,0.275,NaN,4798,NaN,63,NaN,6.72727272727273,NaN,141580,NaN,93570,NaN,141580,NaN,22840,NaN,31140,NaN,34.6430475,0
s7_clean,fixed_packet,15,15,6,1140,0.05,1,38,NaN,38,NaN,0,NaN,0,NaN,7122.5,NaN,494.842105263158,NaN,6627.65789473684,NaN,7122.5,NaN,5025,NaN,19492.2,NaN,26313,NaN,5025,NaN,19492.2,NaN,26313,NaN,2.63157894736842,NaN,47.3684210526316,NaN,180.473684210526,NaN,5044.02631578947,NaN,51.1578947368421,NaN,162,NaN,1140,NaN,0,NaN,760,NaN,720,NaN,4560,NaN,4320,NaN,NaN,NaN,0.81242,NaN,5.28926,NaN,4.47684,NaN,0.81242,NaN,94.0216086434574,NaN,1,NaN,0.0234134831715592,NaN,0.490909090909091,NaN,54,NaN,12,NaN,1.31578947368421,NaN,756,NaN,378,NaN,756,NaN,378,NaN,756,NaN,1.1310493,0
s7_busy,fixed_packet,15,15,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5174062,0
sf_cf,fixed_packet,30,30,1,190,0.05,1,54,NaN,54,NaN,0,NaN,0,NaN,5019.35185185185,NaN,945.185185185185,NaN,4074.16666666667,NaN,5019.35185185185,NaN,4775,NaN,13060,NaN,20833,NaN,4775,NaN,13060,NaN,20833,NaN,84.1666666666667,NaN,0,NaN,3761.2962962963,NaN,0,NaN,38.7037037037037,NaN,0,NaN,190,NaN,0,NaN,1080,NaN,1000,NaN,1080,NaN,1000,NaN,NaN,NaN,0.19,NaN,5.0005,NaN,4.7763,NaN,0.2242,NaN,5.28211284513803,NaN,1,NaN,0.0840715928407159,NaN,0.459558823529412,NaN,70,NaN,11,NaN,1.2037037037037,NaN,950,NaN,950,NaN,2090,NaN,760,NaN,1710,NaN,0.1273591,0
sf_cb,fixed_packet,30,30,1,190,0.05,1,54,NaN,54,NaN,0,NaN,0,NaN,6388.05555555556,NaN,914.907407407407,NaN,5473.14814814815,NaN,6388.05555555556,NaN,4937.5,NaN,17598,NaN,21831.8,NaN,4937.5,NaN,17598,NaN,21831.8,NaN,121.481481481481,NaN,0,NaN,3979.44444444444,NaN,942.962962962963,NaN,49.2592592592593,NaN,190,NaN,190,NaN,0,NaN,1080,NaN,980,NaN,1080,NaN,980,NaN,NaN,NaN,0.1862,NaN,6.8567,NaN,6.6705,NaN,0.1862,NaN,-147.418967587035,NaN,1,NaN,0.00618373269940347,NaN,0.458206106870229,NaN,74,NaN,14,NaN,1.25925925925926,NaN,1330,NaN,1330,NaN,2850,NaN,1330,NaN,2850,NaN,0.1544191,0
sb_cf,fixed_packet,30,30,1,190,0.01,0,54,NaN,27,NaN,27,NaN,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1223.7037037037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,825,NaN,3617.49999999999,NaN,8080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1080,NaN,540,NaN,1080,NaN,540,NaN,NaN,NaN,0.1026,NaN,7.9431,NaN,6.4636,NaN,1.4795,NaN,858.967587034814,NaN,0.5,NaN,NaN,NaN,0.308898305084746,NaN,2677,NaN,20,NaN,1.74074074074074,NaN,502175,NaN,125030,NaN,502175,NaN,24850,NaN,68845,NaN,2.1779457,0
sb_cb,fixed_packet,30,30,1,190,0.05,1,54,NaN,54,NaN,0,NaN,0,NaN,654.444444444444,NaN,2.40740740740741,NaN,652.037037037037,NaN,654.444444444444,NaN,520,NaN,1597,NaN,2285.8,NaN,520,NaN,1597,NaN,2285.8,NaN,0,NaN,18.3333333333333,NaN,115.555555555556,NaN,100.833333333333,NaN,37.3148148148148,NaN,190,NaN,190,NaN,0,NaN,1080,NaN,1020,NaN,1080,NaN,1020,NaN,NaN,NaN,0.1938,NaN,0.6373,NaN,0.4397,NaN,0.1976,NaN,-8.93157262905163,NaN,1,NaN,0.109053820806528,NaN,0.44234693877551,NaN,73,NaN,12,NaN,1.22222222222222,NaN,410,NaN,390,NaN,410,NaN,290,NaN,310,NaN,2.6885999,0
s7_clean,fixed_packet,30,30,1,190,0.05,1,54,NaN,54,NaN,0,NaN,0,NaN,666.537037037037,NaN,7.5,NaN,659.037037037037,NaN,666.537037037037,NaN,592.5,NaN,1427.4,NaN,1963.56,NaN,592.5,NaN,1427.4,NaN,1963.56,NaN,4.03703703703704,NaN,36,NaN,141.833333333333,NaN,125.166666666667,NaN,0,NaN,162,NaN,190,NaN,0,NaN,1080,NaN,1020,NaN,1080,NaN,1020,NaN,NaN,NaN,0.19508,NaN,0.68008,NaN,0.485,NaN,0.19508,NaN,-1.15246098439377,NaN,1,NaN,0.058493118456652,NaN,0.44234693877551,NaN,59,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,1.4522058,0
s7_busy,fixed_packet,30,30,1,190,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1204378,0
sf_cf,fixed_packet,30,30,2,380,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0348572,0
sf_cb,fixed_packet,30,30,2,380,0.05,1,54,NaN,54,NaN,0,NaN,0,NaN,11827.6851851852,NaN,3683.88888888889,NaN,8143.7962962963,NaN,11827.6851851852,NaN,7810,NaN,29847,NaN,32031.4,NaN,7810,NaN,29847,NaN,32031.4,NaN,121.574074074074,NaN,0,NaN,5024.44444444444,NaN,2371.48148148148,NaN,56.2962962962963,NaN,190,NaN,380,NaN,0,NaN,1080,NaN,840,NaN,2160,NaN,1680,NaN,NaN,NaN,0.3192,NaN,10.6091,NaN,10.2899,NaN,0.3192,NaN,79.9039615846339,NaN,1,NaN,0.204051239030643,NaN,0.45,NaN,75,NaN,16,NaN,1.2962962962963,NaN,1520,NaN,1520,NaN,3040,NaN,1520,NaN,3040,NaN,0.0618727,0
sb_cf,fixed_packet,30,30,2,380,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5055239,0
sb_cb,fixed_packet,30,30,2,380,0.025,1,54,NaN,54,NaN,0,NaN,0,NaN,1631.2037037037,NaN,34.4444444444444,NaN,1596.75925925926,NaN,1631.2037037037,NaN,1242.5,NaN,4515,NaN,6174,NaN,1242.5,NaN,4515,NaN,6174,NaN,0,NaN,25,NaN,340.740740740741,NaN,527.87037037037,NaN,133.148148148148,NaN,190,NaN,380,NaN,0,NaN,1080,NaN,1060,NaN,2160,NaN,2120,NaN,NaN,NaN,0.4008,NaN,1.736,NaN,1.3048,NaN,0.4312,NaN,-61.2725090036014,NaN,1,NaN,0.0148041474654377,NaN,0.458986928104575,NaN,97,NaN,36,NaN,1.66666666666667,NaN,2120,NaN,2005,NaN,2120,NaN,1945,NaN,2060,NaN,6.3329491,0
s7_clean,fixed_packet,30,30,2,380,0.05,1,54,NaN,54,NaN,0,NaN,0,NaN,1069.2037037037,NaN,33.6481481481481,NaN,1035.55555555556,NaN,1069.2037037037,NaN,874.5,NaN,2178.4,NaN,2463.68,NaN,874.5,NaN,2178.4,NaN,2463.68,NaN,4.05555555555556,NaN,37.3333333333333,NaN,166.833333333333,NaN,279.333333333333,NaN,6,NaN,162,NaN,380,NaN,0,NaN,1080,NaN,1040,NaN,2160,NaN,2080,NaN,NaN,NaN,0.39612,NaN,1.1071,NaN,0.71098,NaN,0.39612,NaN,-25.0660264105642,NaN,1,NaN,0.043031343148767,NaN,0.444736842105263,NaN,61,NaN,2,NaN,1.03703703703704,NaN,126,NaN,63,NaN,126,NaN,63,NaN,126,NaN,1.6120926,0
s7_busy,fixed_packet,30,30,2,380,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8741508,0
sf_cf,fixed_packet,30,30,3,570,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0318548,0
sf_cb,fixed_packet,30,30,3,570,0.05,1,54,NaN,54,NaN,0,NaN,0,NaN,14526.3888888889,NaN,5362.77777777778,NaN,9163.61111111111,NaN,14526.3888888889,NaN,9485,NaN,46149,NaN,52595.8,NaN,9485,NaN,46149,NaN,52595.8,NaN,156.203703703704,NaN,0,NaN,4679.62962962963,NaN,3472.77777777778,NaN,95,NaN,190,NaN,570,NaN,0,NaN,1080,NaN,740,NaN,3240,NaN,2220,NaN,NaN,NaN,0.4218,NaN,11.1153,NaN,10.6935,NaN,0.4218,NaN,254.597839135654,NaN,1,NaN,0.411432889800545,NaN,0.422530864197531,NaN,87,NaN,27,NaN,1.5,NaN,2470,NaN,2470,NaN,5320,NaN,1990,NaN,4170,NaN,0.070164,0
sb_cf,fixed_packet,30,30,3,570,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6021255,0
sb_cb,fixed_packet,30,30,3,570,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.732539,0
