protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,stability_class,arrival_rate_pkt_s,goodput_pkt_s,rate_relative_error,rate_threshold,rate_check_status,little_relative_error,little_threshold,little_check_status,n_aloha_probability_tests,aloha_ci95_coverage_fraction,aloha_ci95_all_inside,aloha_probability_check_status,aloha_controlled_file_status,aloha_controlled_available,aloha_controlled_K,aloha_controlled_q,aloha_controlled_trials,aloha_controlled_probability_pass,aloha_controlled_service_relative_error,aloha_controlled_preregistered_parameters_valid,aloha_controlled_probability_status,aloha_controlled_service_status,aloha_controlled_hard_gate_status,overall_status
s7_clean,fixed_payload,30,10,3,570,0.05,1,stable,380,380,0,0.05,pass,1.36050074092588e-16,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,30,10,3,570,0.05,1,stable,380,340,0.105263157894737,0.05,fail,0.149304855933911,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sf_cf,fixed_payload,30,7.5,4,760,0.05,1,stable,300,220,0.266666666666667,0.05,fail,0.479964773227653,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sf_cb,fixed_payload,30,7.5,4,760,0.05,1,stable,300,280,0.0666666666666667,0.05,fail,0.0801218856425884,0.05,fail,2,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,fail
sb_cf,fixed_payload,30,7.5,4,760,0.05,0,unstable,300,0,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_payload,30,7.5,4,760,0.05,1,stable,300,300,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,30,7.5,4,760,0.05,1,stable,300,300,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,30,7.5,4,760,0.05,1,stable,300,220,0.266666666666667,0.05,fail,0.427642100987535,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sf_cf,fixed_payload,30,6,5,950,0.05,0,unstable,200,60,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_payload,30,6,5,950,0.05,1,stable,200,180,0.1,0.05,fail,0.0918125887363936,0.05,fail,2,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,fail
sb_cf,fixed_payload,30,6,5,950,0.05,0,unstable,200,20,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_payload,30,6,5,950,0.05,1,stable,200,200,0,0.05,pass,2.09239167852461e-16,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,30,6,5,950,0.025,1,stable,200,200,0,0.05,pass,1.74048884527679e-16,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,30,6,5,950,0.05,1,stable,200,140,0.3,0.05,fail,0.539572684219373,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sf_cf,fixed_payload,30,5,6,1140,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_payload,30,5,6,1140,0.05,1,stable,180,140,0.222222222222222,0.05,fail,0.205660645711848,0.05,fail,2,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,fail
sb_cf,fixed_payload,30,5,6,1140,0.05,0,unstable,180,20,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_payload,30,5,6,1140,0.025,1,stable,180,180,0,0.05,pass,1.73039748227113e-16,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,30,5,6,1140,0.05,1,stable,180,180,0,0.05,pass,1.67101599130818e-16,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,30,5,6,1140,0.05,0,unstable,180,60,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
