condition_tag,phase,q,grid_stable_fraction,mean_delay_us,mean_goodput_pkt_s,mean_backlog_slope_pkt_s,rate_screen_rejected_fraction,run_index,run_stable,n_arrived,n_departures_window,n_censored,final_backlog,arrival_rate_pkt_s,goodput_pkt_s,rate_relative_error,backlog_slope_pkt_s,completion_ratio,tuning_rate_screen_rejected,failure_reason
sb_cb_fixed_packet_lam5_M2,coarse,0.02,1,1116.86956521739,207,-0.226620226620227,0,1,1,207,207,0,0,207,207,0,-0.226620226620227,1,0,stable
sb_cb_fixed_packet_lam5_M2,coarse,0.05,1,840.826086956522,207,-0.157776157776158,0,1,1,207,207,0,0,207,207,0,-0.157776157776158,1,0,stable
sb_cb_fixed_packet_lam5_M2,coarse,0.1,1,762.521739130435,207,-0.138780138780139,0,1,1,207,207,0,0,207,207,0,-0.138780138780139,1,0,stable
sb_cb_fixed_packet_lam5_M2,coarse,0.2,1,717.260869565217,207,-0.13012813012813,0,1,1,207,207,0,0,207,207,0,-0.13012813012813,1,0,stable
sb_cb_fixed_packet_lam5_M2,coarse,0.5,1,684,207,-0.103764103764104,0,1,1,207,207,0,0,207,207,0,-0.103764103764104,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.2,1,713.224166880667,201.666666666667,-0.0760720760720762,0,1,1,207,207,0,0,207,207,0,-0.13012813012813,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.2,1,713.224166880667,201.666666666667,-0.0760720760720762,0,2,1,186,186,0,0,186,186,0,0.122976122976123,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.2,1,713.224166880667,201.666666666667,-0.0760720760720762,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.221064221064221,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.4,1,696.077609650422,201.666666666667,-0.0640360640360641,0,1,1,207,207,0,0,207,207,0,-0.103764103764104,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.4,1,696.077609650422,201.666666666667,-0.0640360640360641,0,2,1,186,186,0,0,186,186,0,0.117840117840118,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.4,1,696.077609650422,201.666666666667,-0.0640360640360641,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.206184206184206,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.5,1,700.418673330304,201.666666666667,-0.0584440584440585,0,1,1,207,207,0,0,207,207,0,-0.103764103764104,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.5,1,700.418673330304,201.666666666667,-0.0584440584440585,0,2,1,186,186,0,0,186,186,0,0.125676125676126,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.5,1,700.418673330304,201.666666666667,-0.0584440584440585,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.197244197244197,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.6,1,698.176342769097,201.666666666667,-0.0585880585880586,0,1,1,207,207,0,0,207,207,0,-0.104196104196104,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.6,1,698.176342769097,201.666666666667,-0.0585880585880586,0,2,1,186,186,0,0,186,186,0,0.125676125676126,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.6,1,698.176342769097,201.666666666667,-0.0585880585880586,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.197244197244197,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.8,1,735.023177870401,202,-0.0632480632480633,0,1,1,207,207,0,0,207,207,0,-0.118176118176118,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.8,1,735.023177870401,202,-0.0632480632480633,0,2,1,186,186,0,0,186,186,0,0.125676125676126,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,0.8,1,735.023177870401,202,-0.0632480632480633,0,3,1,213,213,0,0,213,213,0,-0.197244197244197,1,0,stable
sb_cb_fixed_packet_lam5_M2,refined,1,0,NaN,70.6666666666667,149.57662957663,1,1,0,207,184,23,23,207,184,0.111111111111111,36.3347043347043,0.888888888888889,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M2,refined,1,0,NaN,70.6666666666667,149.57662957663,1,2,0,186,9,178,188,186,9,0.951612903225806,169.97266997267,0.043010752688172,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M2,refined,1,0,NaN,70.6666666666667,149.57662957663,1,3,0,213,19,195,198,213,19,0.910798122065728,242.422514422514,0.0845070422535211,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M3,coarse,0.0005,1,22786.6086956522,207,-2.88785088785089,0,1,1,207,207,0,0,207,207,0,-2.88785088785089,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.001,1,11236.3913043478,207,0.498300498300498,0,1,1,207,207,0,0,207,207,0,0.498300498300498,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.002,1,5949.73913043478,206,0.324744324744325,0,1,1,207,206,0,0,207,206,0.00483091787439614,0.324744324744325,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.005,1,3059.34782608696,207,-0.276972276972277,0,1,1,207,207,0,0,207,207,0,-0.276972276972277,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.01,1,1872.95652173913,207,-0.542712542712543,0,1,1,207,207,0,0,207,207,0,-0.542712542712543,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.02,1,1398.82608695652,207,-0.315444315444316,0,1,1,207,207,0,0,207,207,0,-0.315444315444316,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.05,1,1100.91304347826,207,-0.196380196380197,0,1,1,207,207,0,0,207,207,0,-0.196380196380197,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.1,1,1030,207,-0.195924195924196,0,1,1,207,207,0,0,207,207,0,-0.195924195924196,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.2,1,1025.30434782609,207,-0.256068256068256,0,1,1,207,207,0,0,207,207,0,-0.256068256068256,1,0,stable
sb_cb_fixed_packet_lam5_M3,coarse,0.5,1,937.086956521739,207,-0.183300183300183,0,1,1,207,207,0,0,207,207,0,-0.183300183300183,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.2,1,980.978474869789,201.666666666667,-0.148244148244148,0,1,1,207,207,0,0,207,207,0,-0.256068256068256,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.2,1,980.978474869789,201.666666666667,-0.148244148244148,0,2,1,186,186,0,0,186,186,0,0.114084114084114,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.2,1,980.978474869789,201.666666666667,-0.148244148244148,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.302748302748303,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.4,1,958.137105004971,201.666666666667,-0.123040123040123,0,1,1,207,207,0,0,207,207,0,-0.210840210840211,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.4,1,958.137105004971,201.666666666667,-0.123040123040123,0,2,1,186,186,0,0,186,186,0,0.146844146844147,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.4,1,958.137105004971,201.666666666667,-0.123040123040123,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.305124305124305,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.5,1,938.493849962797,201.666666666667,-0.103652103652104,0,1,1,207,207,0,0,207,207,0,-0.183300183300183,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.5,1,938.493849962797,201.666666666667,-0.103652103652104,0,2,1,186,186,0,0,186,186,0,0.146844146844147,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.5,1,938.493849962797,201.666666666667,-0.103652103652104,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.274500274500275,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.6,1,961.387610374731,201.666666666667,-0.11953211953212,0,1,1,207,207,0,0,207,207,0,-0.201660201660202,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.6,1,961.387610374731,201.666666666667,-0.11953211953212,0,2,1,186,186,0,0,186,186,0,0.146844146844147,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.6,1,961.387610374731,201.666666666667,-0.11953211953212,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.303780303780304,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.8,1,1003.70048528666,201.666666666667,-0.11960011960012,0,1,1,207,207,0,0,207,207,0,-0.207060207060207,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.8,1,1003.70048528666,201.666666666667,-0.11960011960012,0,2,1,186,186,0,0,186,186,0,0.146784146784147,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,0.8,1,1003.70048528666,201.666666666667,-0.11960011960012,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.298524298524299,1,0,stable
sb_cb_fixed_packet_lam5_M3,refined,1,0,NaN,8,214.42189042189,1,1,0,207,0,207,226,207,0,1,228.550212550213,0,1,empty+rate+censor+slope
sb_cb_fixed_packet_lam5_M3,refined,1,0,NaN,8,214.42189042189,1,2,0,186,8,179,189,186,8,0.956989247311828,169.97266997267,0.0376344086021505,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M3,refined,1,0,NaN,8,214.42189042189,1,3,0,213,16,199,203,213,16,0.924882629107981,244.742788742789,0.0657276995305164,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M4,coarse,0.0005,1,29506.9130434783,207,-8.89011289011289,0,1,1,207,207,0,0,207,207,0,-8.89011289011289,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.001,1,14620.8695652174,208,-2.60945060945061,0,1,1,207,208,0,0,207,208,0.00483091787439614,-2.60945060945061,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.002,1,7652.21739130435,207,-1.69206169206169,0,1,1,207,207,0,0,207,207,0,-1.69206169206169,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.005,1,3843.5652173913,207,-0.693132693132694,0,1,1,207,207,0,0,207,207,0,-0.693132693132694,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.01,1,2399.52173913043,207,-0.660096660096661,0,1,1,207,207,0,0,207,207,0,-0.660096660096661,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.02,1,1762.13043478261,207,-0.421296421296422,0,1,1,207,207,0,0,207,207,0,-0.421296421296422,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.05,1,1413.04347826087,207,-0.41026841026841,0,1,1,207,207,0,0,207,207,0,-0.41026841026841,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.1,1,1328.69565217391,207,-0.399168399168399,0,1,1,207,207,0,0,207,207,0,-0.399168399168399,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.2,1,1263.39130434783,207,-0.283692283692284,0,1,1,207,207,0,0,207,207,0,-0.283692283692284,1,0,stable
sb_cb_fixed_packet_lam5_M4,coarse,0.5,1,1181.04347826087,207,-0.292884292884293,0,1,1,207,207,0,0,207,207,0,-0.292884292884293,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.2,1,1216.18063923513,201.666666666667,-0.175472175472176,0,1,1,207,207,0,0,207,207,0,-0.283692283692284,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.2,1,1216.18063923513,201.666666666667,-0.175472175472176,0,2,1,186,186,0,0,186,186,0,0.130824130824131,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.2,1,1216.18063923513,201.666666666667,-0.175472175472176,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.373548373548374,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.4,1,1174.30324819417,201.666666666667,-0.156516156516157,0,1,1,207,207,0,0,207,207,0,-0.236808236808237,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.4,1,1174.30324819417,201.666666666667,-0.156516156516157,0,2,1,186,186,0,0,186,186,0,0.141180141180141,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.4,1,1174.30324819417,201.666666666667,-0.156516156516157,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.373920373920374,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.5,1,1175.88856514496,201.666666666667,-0.172316172316172,0,1,1,207,207,0,0,207,207,0,-0.292884292884293,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.5,1,1175.88856514496,201.666666666667,-0.172316172316172,0,2,1,186,186,0,0,186,186,0,0.14017214017214,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.5,1,1175.88856514496,201.666666666667,-0.172316172316172,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.364236364236364,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.6,1,1209.65131791215,201.666666666667,-0.17981217981218,0,1,1,207,207,0,0,207,207,0,-0.302928302928303,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.6,1,1209.65131791215,201.666666666667,-0.17981217981218,0,2,1,186,186,0,0,186,186,0,0.124212124212124,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.6,1,1209.65131791215,201.666666666667,-0.17981217981218,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.360720360720361,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.8,1,1342.36048173097,201.666666666667,-0.176704176704177,0,1,1,207,207,0,0,207,207,0,-0.331368331368332,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.8,1,1342.36048173097,201.666666666667,-0.176704176704177,0,2,1,186,186,0,0,186,186,0,0.14017214017214,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,0.8,1,1342.36048173097,201.666666666667,-0.176704176704177,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.338916338916339,1,0,stable
sb_cb_fixed_packet_lam5_M4,refined,1,0,NaN,42.3333333333333,206.703626703627,1,1,0,207,118,89,89,207,118,0.429951690821256,205.395421395421,0.570048309178744,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M4,refined,1,0,NaN,42.3333333333333,206.703626703627,1,2,0,186,2,185,203,186,2,0.989247311827957,169.97266997267,0.00537634408602151,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M4,refined,1,0,NaN,42.3333333333333,206.703626703627,1,3,0,213,7,206,214,213,7,0.967136150234742,244.742788742789,0.0328638497652582,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M5,coarse,0.0005,1,27924.2608695652,213,-0.605784605784606,0,1,1,207,213,0,0,207,213,0.0289855072463768,-0.605784605784606,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.001,1,15047.4782608696,210,-2.94619494619495,0,1,1,207,210,0,0,207,210,0.0144927536231884,-2.94619494619495,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.002,1,8198.91304347826,209,-1.86403386403386,0,1,1,207,209,0,0,207,209,0.00966183574879227,-1.86403386403386,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.005,1,3959.04347826087,207,-0.837720837720838,0,1,1,207,207,0,0,207,207,0,-0.837720837720838,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.01,1,2604.26086956522,207,-0.697740697740698,0,1,1,207,207,0,0,207,207,0,-0.697740697740698,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.02,1,1947.47826086957,207,-0.55017655017655,0,1,1,207,207,0,0,207,207,0,-0.55017655017655,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.05,1,1679.52173913043,207,-0.437376437376438,0,1,1,207,207,0,0,207,207,0,-0.437376437376438,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.1,1,1696.52173913043,207,-0.401532401532402,0,1,1,207,207,0,0,207,207,0,-0.401532401532402,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.2,1,1514.34782608696,207,-0.468504468504469,0,1,1,207,207,0,0,207,207,0,-0.468504468504469,1,0,stable
sb_cb_fixed_packet_lam5_M5,coarse,0.5,1,1492.65217391304,207,-0.425496425496426,0,1,1,207,207,0,0,207,207,0,-0.425496425496426,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.2,1,1489.29373999961,201.666666666667,-0.273584273584274,0,1,1,207,207,0,0,207,207,0,-0.468504468504469,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.2,1,1489.29373999961,201.666666666667,-0.273584273584274,0,2,1,186,186,0,0,186,186,0,0.175236175236175,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.2,1,1489.29373999961,201.666666666667,-0.273584273584274,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.527484527484528,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.4,1,1490.20993092731,201.666666666667,-0.348552348552349,0,1,1,207,207,0,0,207,207,0,-0.4997164997165,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.4,1,1490.20993092731,201.666666666667,-0.348552348552349,0,2,1,186,186,0,0,186,186,0,0.182928182928183,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.4,1,1490.20993092731,201.666666666667,-0.348552348552349,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.728868728868729,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.5,1,1453.88398224786,201.666666666667,-0.23940023940024,0,1,1,207,207,0,0,207,207,0,-0.425496425496426,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.5,1,1453.88398224786,201.666666666667,-0.23940023940024,0,2,1,186,186,0,0,186,186,0,0.173028173028173,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.5,1,1453.88398224786,201.666666666667,-0.23940023940024,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.465732465732466,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.6,1,1507.61678486064,201.666666666667,-0.292128292128292,0,1,1,207,207,0,0,207,207,0,-0.390108390108391,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.6,1,1507.61678486064,201.666666666667,-0.292128292128292,0,2,1,186,186,0,0,186,186,0,0.159360159360159,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.6,1,1507.61678486064,201.666666666667,-0.292128292128292,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.645636645636646,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.8,1,1674.16337435553,201.666666666667,-0.264768264768265,0,1,1,207,207,0,0,207,207,0,-0.492900492900493,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.8,1,1674.16337435553,201.666666666667,-0.264768264768265,0,2,1,186,186,0,0,186,186,0,0.192612192612193,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,0.8,1,1674.16337435553,201.666666666667,-0.264768264768265,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.494016494016494,1,0,stable
sb_cb_fixed_packet_lam5_M5,refined,1,0,NaN,6,214.42189042189,1,1,0,207,2,207,235,207,2,0.990338164251208,228.550212550213,0,1,empty+rate+censor+slope
sb_cb_fixed_packet_lam5_M5,refined,1,0,NaN,6,214.42189042189,1,2,0,186,7,181,191,186,7,0.962365591397849,169.97266997267,0.0268817204301075,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M5,refined,1,0,NaN,6,214.42189042189,1,3,0,213,9,206,218,213,9,0.957746478873239,244.742788742789,0.0328638497652582,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M6,coarse,0.0005,1,30900.0869565217,211,-3.65793965793966,0,1,1,207,211,0,0,207,211,0.0193236714975845,-3.65793965793966,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.001,1,14218.2173913043,209,-2.56208656208656,0,1,1,207,209,0,0,207,209,0.00966183574879227,-2.56208656208656,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.002,1,7681.73913043478,208,-1.81514581514582,0,1,1,207,208,0,0,207,208,0.00483091787439614,-1.81514581514582,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.005,1,4604.13043478261,207,-0.684636684636685,0,1,1,207,207,0,0,207,207,0,-0.684636684636685,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.01,1,3248.52173913043,207,-1.10953310953311,0,1,1,207,207,0,0,207,207,0,-1.10953310953311,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.02,1,2389.52173913043,207,-0.839892839892841,0,1,1,207,207,0,0,207,207,0,-0.839892839892841,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.05,1,2022.78260869565,207,-0.402228402228403,0,1,1,207,207,0,0,207,207,0,-0.402228402228403,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.1,1,1790.30434782609,207,-0.458112458112459,0,1,1,207,207,0,0,207,207,0,-0.458112458112459,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.2,1,1960.60869565217,207,-0.492240492240493,0,1,1,207,207,0,0,207,207,0,-0.492240492240493,1,0,stable
sb_cb_fixed_packet_lam5_M6,coarse,0.5,1,1774.78260869565,207,-0.648792648792649,0,1,1,207,207,0,0,207,207,0,-0.648792648792649,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.2,1,1803.44899880818,202,-0.341300341300342,0,1,1,207,207,0,0,207,207,0,-0.492240492240493,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.2,1,1803.44899880818,202,-0.341300341300342,0,2,1,186,187,0,0,186,187,0.00537634408602151,0.0992640992640992,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.2,1,1803.44899880818,202,-0.341300341300342,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.630924630924631,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.4,1,1789.44750409893,202,-0.361904361904362,0,1,1,207,207,0,0,207,207,0,-0.47941247941248,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.4,1,1789.44750409893,202,-0.361904361904362,0,2,1,186,187,0,0,186,187,0.00537634408602151,0.122640122640123,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.4,1,1789.44750409893,202,-0.361904361904362,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.728940728940729,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.5,1,1766.27094074498,202,-0.40998040998041,0,1,1,207,207,0,0,207,207,0,-0.648792648792649,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.5,1,1766.27094074498,202,-0.40998040998041,0,2,1,186,187,0,0,186,187,0.00537634408602151,0.126564126564127,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.5,1,1766.27094074498,202,-0.40998040998041,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.707712707712708,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.6,1,1741.62550290053,202,-0.400364400364401,0,1,1,207,207,0,0,207,207,0,-0.515196515196516,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.6,1,1741.62550290053,202,-0.400364400364401,0,2,1,186,187,0,0,186,187,0.00537634408602151,0.111060111060111,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.6,1,1741.62550290053,202,-0.400364400364401,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.796956796956798,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.8,1,1969.95872758759,202,-0.267364267364268,0,1,1,207,207,0,0,207,207,0,-0.157068157068157,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.8,1,1969.95872758759,202,-0.267364267364268,0,2,1,186,187,0,0,186,187,0.00537634408602151,0.134868134868135,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,0.8,1,1969.95872758759,202,-0.267364267364268,0,3,1,213,212,0,0,213,212,0.00469483568075117,-0.77989277989278,1,0,stable
sb_cb_fixed_packet_lam5_M6,refined,1,0,NaN,6.33333333333333,214.42189042189,1,1,0,207,3,205,235,207,3,0.985507246376812,228.550212550213,0.00966183574879227,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M6,refined,1,0,NaN,6.33333333333333,214.42189042189,1,2,0,186,8,179,189,186,8,0.956989247311828,169.97266997267,0.0376344086021505,1,rate+censor+slope
sb_cb_fixed_packet_lam5_M6,refined,1,0,NaN,6.33333333333333,214.42189042189,1,3,0,213,8,208,222,213,8,0.962441314553991,244.742788742789,0.0234741784037559,1,rate+censor+slope
sb_cb_fixed_payload_lam10_M1,coarse,0.0005,1,30201.6558139535,431,-21.9013659013659,0,1,1,430,431,0,0,430,431,0.00232558139534884,-21.9013659013659,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.001,1,13554.2511627907,436,0.112044112044114,0,1,1,430,436,0,0,430,436,0.013953488372093,0.112044112044114,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.002,1,5991.0488372093,436,1.40451740451741,0,1,1,430,436,0,0,430,436,0.013953488372093,1.40451740451741,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.005,1,2703.45348837209,431,0.25015225015225,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.25015225015225,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.01,1,1571.94418604651,431,0.644652644652644,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.644652644652644,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.02,1,1026.54418604651,431,0.173856173856174,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.173856173856174,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.05,1,696.620930232558,431,0.124968124968125,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.124968124968125,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.1,1,625.583720930233,431,0.104748104748105,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.104748104748105,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.2,1,564.53023255814,431,0.221244221244221,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.221244221244221,1,0,stable
sb_cb_fixed_payload_lam10_M1,coarse,0.5,1,539.455813953488,431,0.188184188184188,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.188184188184188,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.2,1,561.473235033473,422.333333333333,0.146212146212146,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.221244221244221,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.2,1,561.473235033473,422.333333333333,0.146212146212146,0,2,1,419,419,0,0,419,419,0,0.0997560997560997,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.2,1,561.473235033473,422.333333333333,0.146212146212146,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.117636117636118,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.4,1,546.722217586633,422.333333333333,0.218420218420218,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.201204201204201,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.4,1,546.722217586633,422.333333333333,0.218420218420218,0,2,1,419,419,0,0,419,419,0,0.249276249276249,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.4,1,546.722217586633,422.333333333333,0.218420218420218,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.204780204780205,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.5,1,539.257168787692,422.333333333333,0.221616221616222,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.188184188184188,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.5,1,539.257168787692,422.333333333333,0.221616221616222,0,2,1,419,419,0,0,419,419,0,0.202056202056202,1,0,stable
sb_cb_fixed_payload_lam10_M1,refined,0.5,1,539.257168787692,422.333333333333,0.221616221616222,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.274608274608275,1,0,stable
