q,stage,n_runs,mean_total_delay_us,se_total_delay_us,mean_queue_delay_us,mean_access_delay_us,completion_ratio_mean,min_completion_ratio,variant,lambda_per_node,M,selected
0.02,fine,3,835.466859904185,16.7071782680863,0,835.466859904185,1,1,unslotted,3,3,0
0.0225,fine,3,835.466859904185,16.7071782680863,0,835.466859904185,1,1,unslotted,3,3,0
0.025,coarse,3,835.466859904185,16.7071782680863,0,835.466859904185,1,1,unslotted,3,3,0
0.05,coarse,3,836.7669588795,9.84431639239157,0,836.7669588795,1,1,unslotted,3,3,0
0.1,coarse,3,836.2044588795,9.28209404077547,0,836.2044588795,1,1,unslotted,3,3,0
0.2,coarse,3,848.610473917094,22.0387186337651,0,848.610473917094,1,1,unslotted,3,3,0
0.3,coarse,3,842.26913384124,16.8692571958842,0,842.26913384124,1,1,unslotted,3,3,0
0.4,coarse,3,843.286990984097,17.8861345887812,0,843.286990984097,1,1,unslotted,3,3,0
0.5,coarse,3,842.916020693326,10.0272641918402,0,842.916020693326,1,1,unslotted,3,3,0
0.6,coarse,3,842.916020693326,10.0272641918402,0,842.916020693326,1,1,unslotted,3,3,0
0.7,coarse,3,841.603520693326,8.84205282063798,0,841.603520693326,1,1,unslotted,3,3,0
0.8,coarse,3,853.258387949963,14.2826049149875,0,853.258387949963,1,1,unslotted,3,3,0
0.9,coarse,3,868.194149644021,20.7318525427369,0,868.194149644021,1,1,unslotted,3,3,0
0.95,coarse,3,879.831475813427,27.7124426624123,0,879.831475813427,1,1,unslotted,3,3,0
0.975,coarse,3,879.831475813427,27.7124426624123,0,879.831475813427,1,1,unslotted,3,3,0
0.005,fine,3,1074.66776315789,18.7487329327187,0.428571428571429,1074.23919172932,1,1,unslotted,3,4,0
0.0075,fine,3,1074.66776315789,18.7487329327187,0.428571428571429,1074.23919172932,1,1,unslotted,3,4,0
0.01,coarse,3,1070.08881578947,19.6934064261497,0.428571428571429,1069.6602443609,1,1,unslotted,3,4,1
0.0125,fine,3,1069.95723684211,19.7355923398175,0.428571428571429,1069.52866541353,1,1,unslotted,3,4,0
0.015,fine,3,1069.95723684211,19.7355923398175,0.428571428571429,1069.52866541353,1,1,unslotted,3,4,0
0.0175,fine,3,1069.95723684211,19.7355923398175,0.428571428571429,1069.52866541353,1,1,unslotted,3,4,0
0.02,fine,3,1069.23402255639,19.0264648398293,0.428571428571429,1068.80545112782,1,1,unslotted,3,4,0
0.0225,fine,3,1065.91259398496,15.7861540157334,0.428571428571429,1065.48402255639,1,1,unslotted,3,4,0
0.025,coarse,3,1066.68937969925,16.5410860648363,0.428571428571429,1066.26080827068,1,1,unslotted,3,4,0
